2026-04-22 01:45:36 status config-files gpg-agent:amd64 2.2.40-1.1+deb12u2
2026-04-22 01:45:36 status installed gpgsm:amd64 2.2.40-1.1+deb12u2
2026-04-22 01:45:36 remove gpgsm:amd64 2.2.40-1.1+deb12u2 <none>
2026-04-22 01:45:36 status half-configured gpgsm:amd64 2.2.40-1.1+deb12u2
2026-04-22 01:45:36 status half-installed gpgsm:amd64 2.2.40-1.1+deb12u2
2026-04-22 01:45:36 status config-files gpgsm:amd64 2.2.40-1.1+deb12u2
2026-04-22 01:45:36 status not-installed gpgsm:amd64 <none>
2026-04-22 01:45:36 status installed gpgconf:amd64 2.2.40-1.1+deb12u2
2026-04-22 01:45:36 remove gpgconf:amd64 2.2.40-1.1+deb12u2 <none>
2026-04-22 01:45:36 status half-configured gpgconf:amd64 2.2.40-1.1+deb12u2
2026-04-22 01:45:36 status half-installed gpgconf:amd64 2.2.40-1.1+deb12u2
2026-04-22 01:45:36 status config-files gpgconf:amd64 2.2.40-1.1+deb12u2
2026-04-22 01:45:36 status not-installed gpgconf:amd64 <none>
2026-04-22 01:45:36 status installed pinentry-curses:amd64 1.2.1-1
2026-04-22 01:45:36 remove pinentry-curses:amd64 1.2.1-1 <none>
2026-04-22 01:45:36 status half-configured pinentry-curses:amd64 1.2.1-1
2026-04-22 01:45:36 status half-installed pinentry-curses:amd64 1.2.1-1
2026-04-22 01:45:36 status config-files pinentry-curses:amd64 1.2.1-1
2026-04-22 01:45:36 status not-installed pinentry-curses:amd64 <none>
2026-04-22 01:45:36 status installed libassuan0:amd64 2.5.5-5
2026-04-22 01:45:37 remove libassuan0:amd64 2.5.5-5 <none>
2026-04-22 01:45:37 status triggers-pending libc-bin:amd64 2.36-9+deb12u13
2026-04-22 01:45:37 status half-configured libassuan0:amd64 2.5.5-5
2026-04-22 01:45:37 status half-installed libassuan0:amd64 2.5.5-5
2026-04-22 01:45:37 status config-files libassuan0:amd64 2.5.5-5
2026-04-22 01:45:37 status not-installed libassuan0:amd64 <none>
2026-04-22 01:45:37 status installed libatomic1:amd64 12.2.0-14+deb12u1
2026-04-22 01:45:37 remove libatomic1:amd64 12.2.0-14+deb12u1 <none>
2026-04-22 01:45:37 status half-configured libatomic1:amd64 12.2.0-14+deb12u1
2026-04-22 01:45:37 status half-installed libatomic1:amd64 12.2.0-14+deb12u1
2026-04-22 01:45:37 status config-files libatomic1:amd64 12.2.0-14+deb12u1
2026-04-22 01:45:37 status not-installed libatomic1:amd64 <none>
2026-04-22 01:45:37 status installed libcurl4:amd64 7.88.1-10+deb12u14
2026-04-22 01:45:37 remove libcurl4:amd64 7.88.1-10+deb12u14 <none>
2026-04-22 01:45:37 status half-configured libcurl4:amd64 7.88.1-10+deb12u14
2026-04-22 01:45:37 status half-installed libcurl4:amd64 7.88.1-10+deb12u14
2026-04-22 01:45:37 status config-files libcurl4:amd64 7.88.1-10+deb12u14
2026-04-22 01:45:37 status not-installed libcurl4:amd64 <none>
2026-04-22 01:45:37 status installed libbrotli1:amd64 1.0.9-2+b6
2026-04-22 01:45:37 remove libbrotli1:amd64 1.0.9-2+b6 <none>
2026-04-22 01:45:37 status half-configured libbrotli1:amd64 1.0.9-2+b6
2026-04-22 01:45:37 status half-installed libbrotli1:amd64 1.0.9-2+b6
2026-04-22 01:45:37 status config-files libbrotli1:amd64 1.0.9-2+b6
2026-04-22 01:45:37 status not-installed libbrotli1:amd64 <none>
2026-04-22 01:45:37 status installed libgssapi-krb5-2:amd64 1.20.1-2+deb12u4
2026-04-22 01:45:37 remove libgssapi-krb5-2:amd64 1.20.1-2+deb12u4 <none>
2026-04-22 01:45:37 status half-configured libgssapi-krb5-2:amd64 1.20.1-2+deb12u4
2026-04-22 01:45:37 status half-installed libgssapi-krb5-2:amd64 1.20.1-2+deb12u4
2026-04-22 01:45:37 status config-files libgssapi-krb5-2:amd64 1.20.1-2+deb12u4
2026-04-22 01:45:37 status installed libkrb5-3:amd64 1.20.1-2+deb12u4
2026-04-22 01:45:37 remove libkrb5-3:amd64 1.20.1-2+deb12u4 <none>
2026-04-22 01:45:37 status half-configured libkrb5-3:amd64 1.20.1-2+deb12u4
2026-04-22 01:45:37 status half-installed libkrb5-3:amd64 1.20.1-2+deb12u4
2026-04-22 01:45:37 status config-files libkrb5-3:amd64 1.20.1-2+deb12u4
2026-04-22 01:45:37 status not-installed libkrb5-3:amd64 <none>
2026-04-22 01:45:37 status installed libk5crypto3:amd64 1.20.1-2+deb12u4
2026-04-22 01:45:37 remove libk5crypto3:amd64 1.20.1-2+deb12u4 <none>
2026-04-22 01:45:37 status half-configured libk5crypto3:amd64 1.20.1-2+deb12u4
2026-04-22 01:45:37 status half-installed libk5crypto3:amd64 1.20.1-2+deb12u4
2026-04-22 01:45:37 status config-files libk5crypto3:amd64 1.20.1-2+deb12u4
2026-04-22 01:45:37 status not-installed libk5crypto3:amd64 <none>
2026-04-22 01:45:37 status installed libkeyutils1:amd64 1.6.3-2
2026-04-22 01:45:37 remove libkeyutils1:amd64 1.6.3-2 <none>
2026-04-22 01:45:37 status half-configured libkeyutils1:amd64 1.6.3-2
2026-04-22 01:45:37 status half-installed libkeyutils1:amd64 1.6.3-2
2026-04-22 01:45:37 status config-files libkeyutils1:amd64 1.6.3-2
2026-04-22 01:45:37 status not-installed libkeyutils1:amd64 <none>
2026-04-22 01:45:37 status installed libkrb5support0:amd64 1.20.1-2+deb12u4
2026-04-22 01:45:37 remove libkrb5support0:amd64 1.20.1-2+deb12u4 <none>
2026-04-22 01:45:37 status half-configured libkrb5support0:amd64 1.20.1-2+deb12u4
2026-04-22 01:45:37 status half-installed libkrb5support0:amd64 1.20.1-2+deb12u4
2026-04-22 01:45:37 status config-files libkrb5support0:amd64 1.20.1-2+deb12u4
2026-04-22 01:45:37 status not-installed libkrb5support0:amd64 <none>
2026-04-22 01:45:37 status installed libksba8:amd64 1.6.3-2
2026-04-22 01:45:37 remove libksba8:amd64 1.6.3-2 <none>
2026-04-22 01:45:37 status half-configured libksba8:amd64 1.6.3-2
2026-04-22 01:45:37 status half-installed libksba8:amd64 1.6.3-2
2026-04-22 01:45:37 status config-files libksba8:amd64 1.6.3-2
2026-04-22 01:45:37 status not-installed libksba8:amd64 <none>
2026-04-22 01:45:37 status installed libldap-2.5-0:amd64 2.5.13+dfsg-5
2026-04-22 01:45:37 remove libldap-2.5-0:amd64 2.5.13+dfsg-5 <none>
2026-04-22 01:45:37 status half-configured libldap-2.5-0:amd64 2.5.13+dfsg-5
2026-04-22 01:45:37 status half-installed libldap-2.5-0:amd64 2.5.13+dfsg-5
2026-04-22 01:45:37 status config-files libldap-2.5-0:amd64 2.5.13+dfsg-5
2026-04-22 01:45:37 status not-installed libldap-2.5-0:amd64 <none>
2026-04-22 01:45:37 status installed libncursesw6:amd64 6.4-4
2026-04-22 01:45:37 remove libncursesw6:amd64 6.4-4 <none>
2026-04-22 01:45:37 status half-configured libncursesw6:amd64 6.4-4
2026-04-22 01:45:37 status half-installed libncursesw6:amd64 6.4-4
2026-04-22 01:45:37 status config-files libncursesw6:amd64 6.4-4
2026-04-22 01:45:37 status not-installed libncursesw6:amd64 <none>
2026-04-22 01:45:37 status installed libnghttp2-14:amd64 1.52.0-1+deb12u2
2026-04-22 01:45:37 remove libnghttp2-14:amd64 1.52.0-1+deb12u2 <none>
2026-04-22 01:45:37 status half-configured libnghttp2-14:amd64 1.52.0-1+deb12u2
2026-04-22 01:45:37 status half-installed libnghttp2-14:amd64 1.52.0-1+deb12u2
2026-04-22 01:45:37 status config-files libnghttp2-14:amd64 1.52.0-1+deb12u2
2026-04-22 01:45:37 status not-installed libnghttp2-14:amd64 <none>
2026-04-22 01:45:37 status installed libnpth0:amd64 1.6-3
2026-04-22 01:45:37 remove libnpth0:amd64 1.6-3 <none>
2026-04-22 01:45:37 status half-configured libnpth0:amd64 1.6-3
2026-04-22 01:45:37 status half-installed libnpth0:amd64 1.6-3
2026-04-22 01:45:37 status config-files libnpth0:amd64 1.6-3
2026-04-22 01:45:37 status not-installed libnpth0:amd64 <none>
2026-04-22 01:45:37 status installed wget:amd64 1.21.3-1+deb12u1
2026-04-22 01:45:37 remove wget:amd64 1.21.3-1+deb12u1 <none>
2026-04-22 01:45:37 status half-configured wget:amd64 1.21.3-1+deb12u1
2026-04-22 01:45:37 status half-installed wget:amd64 1.21.3-1+deb12u1
2026-04-22 01:45:37 status config-files wget:amd64 1.21.3-1+deb12u1
2026-04-22 01:45:37 status installed libpsl5:amd64 0.21.2-1
2026-04-22 01:45:37 remove libpsl5:amd64 0.21.2-1 <none>
2026-04-22 01:45:37 status half-configured libpsl5:amd64 0.21.2-1
2026-04-22 01:45:37 status half-installed libpsl5:amd64 0.21.2-1
2026-04-22 01:45:37 status config-files libpsl5:amd64 0.21.2-1
2026-04-22 01:45:37 status not-installed libpsl5:amd64 <none>
2026-04-22 01:45:37 status installed libreadline8:amd64 8.2-1.3
2026-04-22 01:45:37 remove libreadline8:amd64 8.2-1.3 <none>
2026-04-22 01:45:37 status half-configured libreadline8:amd64 8.2-1.3
2026-04-22 01:45:37 status half-installed libreadline8:amd64 8.2-1.3
2026-04-22 01:45:37 status config-files libreadline8:amd64 8.2-1.3
2026-04-22 01:45:37 status not-installed libreadline8:amd64 <none>
2026-04-22 01:45:37 status installed librtmp1:amd64 2.4+20151223.gitfa8646d.1-2+b2
2026-04-22 01:45:37 remove librtmp1:amd64 2.4+20151223.gitfa8646d.1-2+b2 <none>
2026-04-22 01:45:37 status half-configured librtmp1:amd64 2.4+20151223.gitfa8646d.1-2+b2
2026-04-22 01:45:37 status half-installed librtmp1:amd64 2.4+20151223.gitfa8646d.1-2+b2
2026-04-22 01:45:37 status config-files librtmp1:amd64 2.4+20151223.gitfa8646d.1-2+b2
2026-04-22 01:45:37 status not-installed librtmp1:amd64 <none>
2026-04-22 01:45:37 status installed libsasl2-2:amd64 2.1.28+dfsg-10
2026-04-22 01:45:37 remove libsasl2-2:amd64 2.1.28+dfsg-10 <none>
2026-04-22 01:45:37 status half-configured libsasl2-2:amd64 2.1.28+dfsg-10
2026-04-22 01:45:37 status half-installed libsasl2-2:amd64 2.1.28+dfsg-10
2026-04-22 01:45:37 status config-files libsasl2-2:amd64 2.1.28+dfsg-10
2026-04-22 01:45:37 status not-installed libsasl2-2:amd64 <none>
2026-04-22 01:45:38 status installed libsasl2-modules-db:amd64 2.1.28+dfsg-10
2026-04-22 01:45:38 remove libsasl2-modules-db:amd64 2.1.28+dfsg-10 <none>
2026-04-22 01:45:38 status half-configured libsasl2-modules-db:amd64 2.1.28+dfsg-10
2026-04-22 01:45:38 status half-installed libsasl2-modules-db:amd64 2.1.28+dfsg-10
2026-04-22 01:45:38 status config-files libsasl2-modules-db:amd64 2.1.28+dfsg-10
2026-04-22 01:45:38 status not-installed libsasl2-modules-db:amd64 <none>
2026-04-22 01:45:38 status installed libsqlite3-0:amd64 3.40.1-2+deb12u2
2026-04-22 01:45:38 remove libsqlite3-0:amd64 3.40.1-2+deb12u2 <none>
2026-04-22 01:45:38 status half-configured libsqlite3-0:amd64 3.40.1-2+deb12u2
2026-04-22 01:45:38 status half-installed libsqlite3-0:amd64 3.40.1-2+deb12u2
2026-04-22 01:45:38 status config-files libsqlite3-0:amd64 3.40.1-2+deb12u2
2026-04-22 01:45:38 status not-installed libsqlite3-0:amd64 <none>
2026-04-22 01:45:38 status installed libssh2-1:amd64 1.10.0-3+b1
2026-04-22 01:45:38 remove libssh2-1:amd64 1.10.0-3+b1 <none>
2026-04-22 01:45:38 status half-configured libssh2-1:amd64 1.10.0-3+b1
2026-04-22 01:45:38 status half-installed libssh2-1:amd64 1.10.0-3+b1
2026-04-22 01:45:38 status config-files libssh2-1:amd64 1.10.0-3+b1
2026-04-22 01:45:38 status not-installed libssh2-1:amd64 <none>
2026-04-22 01:45:38 status installed openssl:amd64 3.0.19-1~deb12u2
2026-04-22 01:45:38 remove openssl:amd64 3.0.19-1~deb12u2 <none>
2026-04-22 01:45:38 status half-configured openssl:amd64 3.0.19-1~deb12u2
2026-04-22 01:45:38 status half-installed openssl:amd64 3.0.19-1~deb12u2
2026-04-22 01:45:38 status config-files openssl:amd64 3.0.19-1~deb12u2
2026-04-22 01:45:38 status installed libssl3:amd64 3.0.19-1~deb12u2
2026-04-22 01:45:38 remove libssl3:amd64 3.0.19-1~deb12u2 <none>
2026-04-22 01:45:38 status half-configured libssl3:amd64 3.0.19-1~deb12u2
2026-04-22 01:45:38 status half-installed libssl3:amd64 3.0.19-1~deb12u2
2026-04-22 01:45:38 status config-files libssl3:amd64 3.0.19-1~deb12u2
2026-04-22 01:45:38 status not-installed libssl3:amd64 <none>
2026-04-22 01:45:38 status installed readline-common:all 8.2-1.3
2026-04-22 01:45:38 remove readline-common:all 8.2-1.3 <none>
2026-04-22 01:45:38 status half-configured readline-common:all 8.2-1.3
2026-04-22 01:45:38 status half-installed readline-common:all 8.2-1.3
2026-04-22 01:45:38 status config-files readline-common:all 8.2-1.3
2026-04-22 01:45:38 status installed xz-utils:amd64 5.4.1-1
2026-04-22 01:45:38 remove xz-utils:amd64 5.4.1-1 <none>
2026-04-22 01:45:38 status half-configured xz-utils:amd64 5.4.1-1
2026-04-22 01:45:38 status half-installed xz-utils:amd64 5.4.1-1
2026-04-22 01:45:38 status config-files xz-utils:amd64 5.4.1-1
2026-04-22 01:45:38 status not-installed xz-utils:amd64 <none>
2026-04-22 01:45:38 startup packages configure
2026-04-22 01:45:38 trigproc libc-bin:amd64 2.36-9+deb12u13 <none>
2026-04-22 01:45:38 status half-configured libc-bin:amd64 2.36-9+deb12u13
2026-04-22 01:45:38 status installed libc-bin:amd64 2.36-9+deb12u13
2026-04-22 01:45:38 startup packages purge
2026-04-22 01:45:38 purge gpg-agent:amd64 2.2.40-1.1+deb12u2 <none>
2026-04-22 01:45:38 status config-files gpg-agent:amd64 2.2.40-1.1+deb12u2
2026-04-22 01:45:38 status not-installed gpg-agent:amd64 <none>
2026-04-22 01:45:38 purge wget:amd64 1.21.3-1+deb12u1 <none>
2026-04-22 01:45:38 status config-files wget:amd64 1.21.3-1+deb12u1
2026-04-22 01:45:38 status not-installed wget:amd64 <none>
2026-04-22 01:45:38 purge dirmngr:amd64 2.2.40-1.1+deb12u2 <none>
2026-04-22 01:45:38 status config-files dirmngr:amd64 2.2.40-1.1+deb12u2
2026-04-22 01:45:38 status not-installed dirmngr:amd64 <none>
2026-04-22 01:45:38 purge ca-certificates:all 20230311+deb12u1 <none>
2026-04-22 01:45:38 status config-files ca-certificates:all 20230311+deb12u1
2026-04-22 01:45:38 status not-installed ca-certificates:all <none>
2026-04-22 01:45:38 purge libgssapi-krb5-2:amd64 1.20.1-2+deb12u4 <none>
2026-04-22 01:45:38 status config-files libgssapi-krb5-2:amd64 1.20.1-2+deb12u4
2026-04-22 01:45:38 status not-installed libgssapi-krb5-2:amd64 <none>
2026-04-22 01:45:38 purge openssl:amd64 3.0.19-1~deb12u2 <none>
2026-04-22 01:45:38 status config-files openssl:amd64 3.0.19-1~deb12u2
2026-04-22 01:45:38 status not-installed openssl:amd64 <none>
2026-04-22 01:45:38 purge readline-common:all 8.2-1.3 <none>
2026-04-22 01:45:38 status config-files readline-common:all 8.2-1.3
2026-04-22 01:45:38 status not-installed readline-common:all <none>
2026-04-22 01:45:38 startup packages configure
2026-04-22 01:45:41 startup archives unpack
2026-04-22 01:45:41 install readline-common:all <none> 8.2-1.3
2026-04-22 01:45:41 status half-installed readline-common:all 8.2-1.3
2026-04-22 01:45:41 status unpacked readline-common:all 8.2-1.3
2026-04-22 01:45:41 install libssl3:amd64 <none> 3.0.19-1~deb12u2
2026-04-22 01:45:41 status triggers-pending libc-bin:amd64 2.36-9+deb12u13
2026-04-22 01:45:41 status half-installed libssl3:amd64 3.0.19-1~deb12u2
2026-04-22 01:45:41 status unpacked libssl3:amd64 3.0.19-1~deb12u2
2026-04-22 01:45:41 install openssl:amd64 <none> 3.0.19-1~deb12u2
2026-04-22 01:45:41 status half-installed openssl:amd64 3.0.19-1~deb12u2
2026-04-22 01:45:41 status unpacked openssl:amd64 3.0.19-1~deb12u2
2026-04-22 01:45:41 install ca-certificates:all <none> 20230311+deb12u1
2026-04-22 01:45:41 status half-installed ca-certificates:all 20230311+deb12u1
2026-04-22 01:45:41 status unpacked ca-certificates:all 20230311+deb12u1
2026-04-22 01:45:41 install libpsl5:amd64 <none> 0.21.2-1
2026-04-22 01:45:41 status half-installed libpsl5:amd64 0.21.2-1
2026-04-22 01:45:41 status unpacked libpsl5:amd64 0.21.2-1
2026-04-22 01:45:41 install wget:amd64 <none> 1.21.3-1+deb12u1
2026-04-22 01:45:41 status half-installed wget:amd64 1.21.3-1+deb12u1
2026-04-22 01:45:41 status unpacked wget:amd64 1.21.3-1+deb12u1
2026-04-22 01:45:41 install libbrotli1:amd64 <none> 1.0.9-2+b6
2026-04-22 01:45:41 status half-installed libbrotli1:amd64 1.0.9-2+b6
2026-04-22 01:45:41 status unpacked libbrotli1:amd64 1.0.9-2+b6
2026-04-22 01:45:41 install libkrb5support0:amd64 <none> 1.20.1-2+deb12u4
2026-04-22 01:45:41 status half-installed libkrb5support0:amd64 1.20.1-2+deb12u4
2026-04-22 01:45:41 status unpacked libkrb5support0:amd64 1.20.1-2+deb12u4
2026-04-22 01:45:41 install libk5crypto3:amd64 <none> 1.20.1-2+deb12u4
2026-04-22 01:45:41 status half-installed libk5crypto3:amd64 1.20.1-2+deb12u4
2026-04-22 01:45:41 status unpacked libk5crypto3:amd64 1.20.1-2+deb12u4
2026-04-22 01:45:41 install libkeyutils1:amd64 <none> 1.6.3-2
2026-04-22 01:45:41 status half-installed libkeyutils1:amd64 1.6.3-2
2026-04-22 01:45:41 status unpacked libkeyutils1:amd64 1.6.3-2
2026-04-22 01:45:41 install libkrb5-3:amd64 <none> 1.20.1-2+deb12u4
2026-04-22 01:45:41 status half-installed libkrb5-3:amd64 1.20.1-2+deb12u4
2026-04-22 01:45:41 status unpacked libkrb5-3:amd64 1.20.1-2+deb12u4
2026-04-22 01:45:41 install libgssapi-krb5-2:amd64 <none> 1.20.1-2+deb12u4
2026-04-22 01:45:41 status half-installed libgssapi-krb5-2:amd64 1.20.1-2+deb12u4
2026-04-22 01:45:41 status unpacked libgssapi-krb5-2:amd64 1.20.1-2+deb12u4
2026-04-22 01:45:41 install libsasl2-modules-db:amd64 <none> 2.1.28+dfsg-10
2026-04-22 01:45:41 status half-installed libsasl2-modules-db:amd64 2.1.28+dfsg-10
2026-04-22 01:45:41 status unpacked libsasl2-modules-db:amd64 2.1.28+dfsg-10
2026-04-22 01:45:41 install libsasl2-2:amd64 <none> 2.1.28+dfsg-10
2026-04-22 01:45:41 status half-installed libsasl2-2:amd64 2.1.28+dfsg-10
2026-04-22 01:45:41 status unpacked libsasl2-2:amd64 2.1.28+dfsg-10
2026-04-22 01:45:41 install libldap-2.5-0:amd64 <none> 2.5.13+dfsg-5
2026-04-22 01:45:41 status half-installed libldap-2.5-0:amd64 2.5.13+dfsg-5
2026-04-22 01:45:41 status unpacked libldap-2.5-0:amd64 2.5.13+dfsg-5
2026-04-22 01:45:41 install libnghttp2-14:amd64 <none> 1.52.0-1+deb12u2
2026-04-22 01:45:41 status half-installed libnghttp2-14:amd64 1.52.0-1+deb12u2
2026-04-22 01:45:41 status unpacked libnghttp2-14:amd64 1.52.0-1+deb12u2
2026-04-22 01:45:41 install librtmp1:amd64 <none> 2.4+20151223.gitfa8646d.1-2+b2
2026-04-22 01:45:41 status half-installed librtmp1:amd64 2.4+20151223.gitfa8646d.1-2+b2
2026-04-22 01:45:42 status unpacked librtmp1:amd64 2.4+20151223.gitfa8646d.1-2+b2
2026-04-22 01:45:42 install libssh2-1:amd64 <none> 1.10.0-3+b1
2026-04-22 01:45:42 status half-installed libssh2-1:amd64 1.10.0-3+b1
2026-04-22 01:45:42 status unpacked libssh2-1:amd64 1.10.0-3+b1
2026-04-22 01:45:42 install libcurl4:amd64 <none> 7.88.1-10+deb12u14
2026-04-22 01:45:42 status half-installed libcurl4:amd64 7.88.1-10+deb12u14
2026-04-22 01:45:42 status unpacked libcurl4:amd64 7.88.1-10+deb12u14
2026-04-22 01:45:42 install curl:amd64 <none> 7.88.1-10+deb12u14
2026-04-22 01:45:42 status half-installed curl:amd64 7.88.1-10+deb12u14
2026-04-22 01:45:42 status unpacked curl:amd64 7.88.1-10+deb12u14
2026-04-22 01:45:42 install libassuan0:amd64 <none> 2.5.5-5
2026-04-22 01:45:42 status half-installed libassuan0:amd64 2.5.5-5
2026-04-22 01:45:42 status unpacked libassuan0:amd64 2.5.5-5
2026-04-22 01:45:42 install libreadline8:amd64 <none> 8.2-1.3
2026-04-22 01:45:42 status half-installed libreadline8:amd64 8.2-1.3
2026-04-22 01:45:42 status unpacked libreadline8:amd64 8.2-1.3
2026-04-22 01:45:42 install gpgconf:amd64 <none> 2.2.40-1.1+deb12u2
2026-04-22 01:45:42 status half-installed gpgconf:amd64 2.2.40-1.1+deb12u2
2026-04-22 01:45:42 status unpacked gpgconf:amd64 2.2.40-1.1+deb12u2
2026-04-22 01:45:42 install libksba8:amd64 <none> 1.6.3-2
2026-04-22 01:45:42 status half-installed libksba8:amd64 1.6.3-2
2026-04-22 01:45:42 status unpacked libksba8:amd64 1.6.3-2
2026-04-22 01:45:42 install libnpth0:amd64 <none> 1.6-3
2026-04-22 01:45:42 status half-installed libnpth0:amd64 1.6-3
2026-04-22 01:45:42 status unpacked libnpth0:amd64 1.6-3
2026-04-22 01:45:42 install dirmngr:amd64 <none> 2.2.40-1.1+deb12u2
2026-04-22 01:45:42 status half-installed dirmngr:amd64 2.2.40-1.1+deb12u2
2026-04-22 01:45:42 status unpacked dirmngr:amd64 2.2.40-1.1+deb12u2
2026-04-22 01:45:42 install gnupg-l10n:all <none> 2.2.40-1.1+deb12u2
2026-04-22 01:45:42 status half-installed gnupg-l10n:all 2.2.40-1.1+deb12u2
2026-04-22 01:45:42 status unpacked gnupg-l10n:all 2.2.40-1.1+deb12u2
2026-04-22 01:45:42 install gnupg-utils:amd64 <none> 2.2.40-1.1+deb12u2
2026-04-22 01:45:42 status half-installed gnupg-utils:amd64 2.2.40-1.1+deb12u2
2026-04-22 01:45:42 status unpacked gnupg-utils:amd64 2.2.40-1.1+deb12u2
2026-04-22 01:45:42 install libsqlite3-0:amd64 <none> 3.40.1-2+deb12u2
2026-04-22 01:45:42 status half-installed libsqlite3-0:amd64 3.40.1-2+deb12u2
2026-04-22 01:45:42 status unpacked libsqlite3-0:amd64 3.40.1-2+deb12u2
2026-04-22 01:45:42 install gpg:amd64 <none> 2.2.40-1.1+deb12u2
2026-04-22 01:45:42 status half-installed gpg:amd64 2.2.40-1.1+deb12u2
2026-04-22 01:45:42 status unpacked gpg:amd64 2.2.40-1.1+deb12u2
2026-04-22 01:45:42 install libncursesw6:amd64 <none> 6.4-4
2026-04-22 01:45:42 status half-installed libncursesw6:amd64 6.4-4
2026-04-22 01:45:42 status unpacked libncursesw6:amd64 6.4-4
2026-04-22 01:45:42 install pinentry-curses:amd64 <none> 1.2.1-1
2026-04-22 01:45:42 status half-installed pinentry-curses:amd64 1.2.1-1
2026-04-22 01:45:43 status unpacked pinentry-curses:amd64 1.2.1-1
2026-04-22 01:45:43 install gpg-agent:amd64 <none> 2.2.40-1.1+deb12u2
2026-04-22 01:45:43 status half-installed gpg-agent:amd64 2.2.40-1.1+deb12u2
2026-04-22 01:45:43 status unpacked gpg-agent:amd64 2.2.40-1.1+deb12u2
2026-04-22 01:45:43 install gpg-wks-client:amd64 <none> 2.2.40-1.1+deb12u2
2026-04-22 01:45:43 status half-installed gpg-wks-client:amd64 2.2.40-1.1+deb12u2
2026-04-22 01:45:43 status unpacked gpg-wks-client:amd64 2.2.40-1.1+deb12u2
2026-04-22 01:45:43 install gpg-wks-server:amd64 <none> 2.2.40-1.1+deb12u2
2026-04-22 01:45:43 status half-installed gpg-wks-server:amd64 2.2.40-1.1+deb12u2
2026-04-22 01:45:43 status unpacked gpg-wks-server:amd64 2.2.40-1.1+deb12u2
2026-04-22 01:45:43 install gpgsm:amd64 <none> 2.2.40-1.1+deb12u2
2026-04-22 01:45:43 status half-installed gpgsm:amd64 2.2.40-1.1+deb12u2
2026-04-22 01:45:43 status unpacked gpgsm:amd64 2.2.40-1.1+deb12u2
2026-04-22 01:45:43 install gnupg:all <none> 2.2.40-1.1+deb12u2
2026-04-22 01:45:43 status half-installed gnupg:all 2.2.40-1.1+deb12u2
2026-04-22 01:45:43 status unpacked gnupg:all 2.2.40-1.1+deb12u2
2026-04-22 01:45:43 startup packages configure
2026-04-22 01:45:43 configure libksba8:amd64 1.6.3-2 <none>
2026-04-22 01:45:43 status unpacked libksba8:amd64 1.6.3-2
2026-04-22 01:45:43 status half-configured libksba8:amd64 1.6.3-2
2026-04-22 01:45:43 status installed libksba8:amd64 1.6.3-2
2026-04-22 01:45:43 configure libkeyutils1:amd64 1.6.3-2 <none>
2026-04-22 01:45:43 status unpacked libkeyutils1:amd64 1.6.3-2
2026-04-22 01:45:43 status half-configured libkeyutils1:amd64 1.6.3-2
2026-04-22 01:45:43 status installed libkeyutils1:amd64 1.6.3-2
2026-04-22 01:45:43 configure libpsl5:amd64 0.21.2-1 <none>
2026-04-22 01:45:43 status unpacked libpsl5:amd64 0.21.2-1
2026-04-22 01:45:43 status half-configured libpsl5:amd64 0.21.2-1
2026-04-22 01:45:43 status installed libpsl5:amd64 0.21.2-1
2026-04-22 01:45:43 configure wget:amd64 1.21.3-1+deb12u1 <none>
2026-04-22 01:45:43 status unpacked wget:amd64 1.21.3-1+deb12u1
2026-04-22 01:45:43 status half-configured wget:amd64 1.21.3-1+deb12u1
2026-04-22 01:45:43 status installed wget:amd64 1.21.3-1+deb12u1
2026-04-22 01:45:43 configure libbrotli1:amd64 1.0.9-2+b6 <none>
2026-04-22 01:45:43 status unpacked libbrotli1:amd64 1.0.9-2+b6
2026-04-22 01:45:43 status half-configured libbrotli1:amd64 1.0.9-2+b6
2026-04-22 01:45:43 status installed libbrotli1:amd64 1.0.9-2+b6
2026-04-22 01:45:43 configure libsqlite3-0:amd64 3.40.1-2+deb12u2 <none>
2026-04-22 01:45:43 status unpacked libsqlite3-0:amd64 3.40.1-2+deb12u2
2026-04-22 01:45:43 status half-configured libsqlite3-0:amd64 3.40.1-2+deb12u2
2026-04-22 01:45:43 status installed libsqlite3-0:amd64 3.40.1-2+deb12u2
2026-04-22 01:45:43 configure libssl3:amd64 3.0.19-1~deb12u2 <none>
2026-04-22 01:45:43 status unpacked libssl3:amd64 3.0.19-1~deb12u2
2026-04-22 01:45:43 status half-configured libssl3:amd64 3.0.19-1~deb12u2
2026-04-22 01:45:43 status installed libssl3:amd64 3.0.19-1~deb12u2
2026-04-22 01:45:43 configure libnghttp2-14:amd64 1.52.0-1+deb12u2 <none>
2026-04-22 01:45:43 status unpacked libnghttp2-14:amd64 1.52.0-1+deb12u2
2026-04-22 01:45:43 status half-configured libnghttp2-14:amd64 1.52.0-1+deb12u2
2026-04-22 01:45:43 status installed libnghttp2-14:amd64 1.52.0-1+deb12u2
2026-04-22 01:45:43 configure libnpth0:amd64 1.6-3 <none>
2026-04-22 01:45:43 status unpacked libnpth0:amd64 1.6-3
2026-04-22 01:45:43 status half-configured libnpth0:amd64 1.6-3
2026-04-22 01:45:43 status installed libnpth0:amd64 1.6-3
2026-04-22 01:45:43 configure libassuan0:amd64 2.5.5-5 <none>
2026-04-22 01:45:43 status unpacked libassuan0:amd64 2.5.5-5
2026-04-22 01:45:43 status half-configured libassuan0:amd64 2.5.5-5
2026-04-22 01:45:43 status installed libassuan0:amd64 2.5.5-5
